,škola,třída,datum narození,datum testu,gender,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,subtest 1,subtest 2,subtest 3,subtest 4,subtest 5,subtest 6,subtest 7,subtest 8,test 1,test 2,test 3,test 4, TMC
581,E,4.B,,,M,3.0,3.0,0.0,4.0,11.0,12.0,12.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,11.0,17.0,8.0,17.0,7.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,10.0,10.0,10.0,0.0,8.45,24.0,49.0,26.0,34.0,5.0,4.0,5.0,5.0,10.0,10.0,5.0,130.0,4.0,15.0,60.0,60.0,10.0,15.0,12.0,19.0,11.0,15.0,18.0,12.0,43.0,49.0,49.0,48.0,46.0
582,E,4.B,,,M,3.0,3.0,0.0,1.0,12.0,12.0,12.0,4.0,5.0,6.0,4.0,5.0,5.0,5.0,6.0,41.0,20.0,9.0,16.0,8.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,10.0,10.0,10.0,0.0,8.63,20.0,46.0,30.0,35.0,5.0,5.0,5.0,5.0,10.0,10.0,5.0,170.0,4.0,18.0,60.0,9.0,18.0,22.0,23.0,19.0,11.0,16.0,21.0,12.0,64.0,79.0,49.0,49.0,65.0
583,E,4.B,,,M,3.0,3.0,0.0,0.0,11.0,9.0,12.0,4.0,5.0,5.0,4.0,5.0,0.0,5.0,5.0,6.0,13.0,7.0,19.0,7.0,4.0,5.0,5.0,5.0,5.0,10.0,3.0,10.0,6.0,10.0,10.0,6.0,10.0,10.0,10.0,0.0,8.51,24.0,50.0,34.0,34.0,5.0,5.0,5.0,3.0,10.0,10.0,4.0,110.0,15.0,19.0,60.0,60.0,12.0,7.0,7.0,14.0,11.0,17.0,14.0,14.0,35.0,39.0,43.0,53.0,40.0
584,E,4.B,,,M,3.0,2.0,0.0,6.0,11.0,12.0,12.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,37.0,19.0,10.0,20.0,7.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,0.0,0.0,10.0,0.0,8.08,24.0,53.0,36.0,45.0,5.0,4.0,4.0,4.0,10.0,10.0,3.0,150.0,15.0,17.0,60.0,60.0,8.0,14.0,24.0,20.0,1.0,20.0,13.0,16.0,39.0,59.0,39.0,58.0,48.0
585,E,4.B,,,F,3.0,3.0,0.0,1.0,11.0,12.0,12.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,6.0,52.0,16.0,8.0,17.0,7.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,10.0,10.0,10.0,0.0,8.96,17.0,42.0,33.0,34.0,5.0,5.0,5.0,5.0,10.0,10.0,4.0,130.0,4.0,15.0,60.0,60.0,13.0,17.0,18.0,19.0,10.0,6.0,20.0,12.0,49.0,62.0,47.0,36.0,47.0
586,E,4.B,,,M,3.0,3.0,1.0,1.0,11.0,12.0,12.0,3.0,5.0,6.0,4.0,5.0,5.0,3.0,4.0,29.0,16.0,9.0,17.0,9.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,10.0,10.0,10.0,0.0,8.29,15.0,38.0,30.0,31.0,5.0,4.0,5.0,3.0,10.0,10.0,3.0,100.0,9.0,14.0,60.0,60.0,10.0,9.0,17.0,19.0,10.0,13.0,14.0,11.0,36.0,52.0,47.0,44.0,42.0
587,E,4.B,,,F,3.0,3.0,0.0,0.0,12.0,12.0,12.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,3.0,16.0,10.0,23.0,8.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,10.0,10.0,10.0,0.0,7.05,21.0,57.0,32.0,39.0,5.0,5.0,5.0,5.0,10.0,10.0,3.0,150.0,24.0,13.0,60.0,60.0,21.0,9.0,10.0,19.0,10.0,20.0,17.0,17.0,49.0,46.0,47.0,58.0,49.0
588,E,4.B,,,F,3.0,3.0,0.0,0.0,12.0,12.0,12.0,4.0,5.0,6.0,3.0,5.0,5.0,4.0,6.0,37.0,17.0,10.0,20.0,10.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,0.0,10.0,10.0,0.0,8.95,16.0,34.0,32.0,30.0,5.0,5.0,5.0,5.0,10.0,10.0,1.0,0.0,8.0,12.0,60.0,60.0,22.0,14.0,26.0,19.0,5.0,5.0,16.0,7.0,57.0,67.0,41.0,22.0,45.0
589,E,4.B,,,M,3.0,2.0,1.0,5.0,10.0,12.0,10.0,4.0,5.0,6.0,3.0,5.0,5.0,2.0,4.0,12.0,16.0,7.0,18.0,7.0,4.0,5.0,5.0,5.0,5.0,10.0,5.0,10.0,6.0,10.0,10.0,6.0,0.0,0.0,10.0,0.0,8.93,21.0,43.0,23.0,37.0,5.0,5.0,5.0,5.0,10.0,10.0,3.0,100.0,4.0,14.0,40.0,30.0,4.0,10.0,10.0,16.0,1.0,7.0,16.0,7.0,28.0,45.0,35.0,31.0,30.0
590,E,4.B,,,M,3.0,3.0,0.0,0.0,11.0,12.0,12.0,4.0,5.0,6.0,3.0,5.0,5.0,5.0,4.0,13.0,16.0,10.0,18.0,20.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,10.0,10.0,10.0,0.0,8.17,30.0,54.0,20.0,35.0,5.0,5.0,5.0,5.0,10.0,10.0,4.0,120.0,2.0,19.0,60.0,60.0,18.0,15.0,18.0,19.0,11.0,17.0,18.0,11.0,54.0,58.0,49.0,49.0,53.0
591,E,4.B,,,M,3.0,3.0,0.0,4.0,12.0,0.0,12.0,3.0,5.0,6.0,4.0,4.0,4.0,4.0,0.0,14.0,11.0,7.0,15.0,5.0,4.0,5.0,5.0,0.0,5.0,10.0,0.0,10.0,6.0,10.0,10.0,6.0,10.0,10.0,10.0,0.0,8.25,22.0,43.0,33.0,34.0,5.0,5.0,5.0,5.0,10.0,10.0,4.0,130.0,15.0,16.0,60.0,60.0,3.0,5.0,3.0,7.0,11.0,16.0,18.0,15.0,21.0,39.0,36.0,53.0,33.0
592,E,4.B,,,M,3.0,3.0,1.0,21.0,12.0,0.0,3.0,4.0,5.0,6.0,4.0,5.0,5.0,3.0,0.0,6.0,11.0,6.0,17.0,5.0,4.0,5.0,5.0,5.0,4.0,10.0,8.0,10.0,6.0,10.0,10.0,6.0,0.0,0.0,10.0,0.0,8.05,22.0,50.0,25.0,38.0,3.0,5.0,3.0,5.0,10.0,10.0,2.0,140.0,4.0,17.0,60.0,40.0,1.0,6.0,1.0,14.0,1.0,16.0,10.0,12.0,20.0,28.0,32.0,49.0,28.0
593,E,4.B,,,F,3.0,3.0,0.0,1.0,10.0,12.0,12.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,43.0,16.0,9.0,19.0,8.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,10.0,10.0,10.0,10.0,7.58,21.0,53.0,36.0,42.0,5.0,5.0,4.0,4.0,10.0,10.0,3.0,150.0,20.0,14.0,60.0,60.0,10.0,12.0,20.0,19.0,23.0,21.0,15.0,16.0,40.0,57.0,68.0,58.0,58.0
594,E,4.B,,,F,3.0,3.0,0.0,0.0,12.0,12.0,12.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,6.0,32.0,18.0,11.0,20.0,10.0,4.0,5.0,5.0,5.0,5.0,10.0,7.0,10.0,6.0,10.0,10.0,6.0,10.0,10.0,10.0,10.0,7.93,25.0,55.0,32.0,37.0,5.0,5.0,5.0,4.0,7.0,6.0,4.0,130.0,15.0,14.0,60.0,60.0,22.0,14.0,26.0,14.0,23.0,10.0,14.0,15.0,57.0,65.0,59.0,45.0,60.0
595,E,4.B,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,E,4.B,,,F,3.0,3.0,0.0,1.0,12.0,12.0,12.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,19.0,17.0,9.0,20.0,9.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,10.0,10.0,10.0,10.0,8.64,24.0,48.0,39.0,37.0,5.0,3.0,3.0,3.0,5.0,6.0,2.0,120.0,1.0,18.0,60.0,60.0,18.0,14.0,17.0,19.0,23.0,17.0,7.0,12.0,52.0,41.0,68.0,49.0,53.0
597,E,4.B,,,F,3.0,2.0,0.0,0.0,12.0,12.0,12.0,4.0,5.0,6.0,4.0,4.0,5.0,3.0,4.0,12.0,15.0,10.0,12.0,7.0,4.0,5.0,5.0,0.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,10.0,10.0,10.0,0.0,9.77,19.0,32.0,17.0,29.0,5.0,5.0,5.0,5.0,9.0,5.0,4.0,120.0,4.0,11.0,60.0,60.0,17.0,9.0,6.0,9.0,10.0,7.0,14.0,11.0,44.0,35.0,34.0,36.0,33.0
598,E,4.B,,,F,3.0,3.0,0.0,2.0,9.0,10.0,12.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,6.0,28.0,13.0,9.0,23.0,6.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,0.0,10.0,10.0,0.0,8.96,19.0,39.0,21.0,27.0,5.0,5.0,4.0,5.0,8.0,5.0,5.0,90.0,1.0,13.0,60.0,16.0,4.0,11.0,12.0,19.0,4.0,1.0,14.0,6.0,32.0,44.0,40.0,20.0,29.0
599,E,4.B,,,M,2.0,3.0,1.0,2.0,11.0,6.0,12.0,3.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,19.0,13.0,7.0,12.0,7.0,4.0,5.0,5.0,5.0,5.0,10.0,6.0,10.0,6.0,10.0,10.0,6.0,0.0,10.0,10.0,0.0,8.87,15.0,41.0,20.0,26.0,4.0,2.0,3.0,2.0,5.0,4.0,4.0,120.0,4.0,13.0,60.0,60.0,3.0,7.0,5.0,16.0,5.0,12.0,2.0,11.0,23.0,24.0,39.0,43.0,28.0
600,E,4.C,,,M,3.0,3.0,0.0,3.0,12.0,12.0,12.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,38.0,17.0,8.0,19.0,7.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,10.0,10.0,10.0,0.0,8.2,17.0,48.0,34.0,38.0,5.0,5.0,5.0,4.0,10.0,10.0,3.0,135.0,20.0,14.0,60.0,18.0,14.0,12.0,18.0,19.0,11.0,14.0,13.0,11.0,44.0,50.0,49.0,45.0,46.0
601,E,4.C,,,M,2.0,2.0,1.0,0.0,11.0,12.0,12.0,4.0,5.0,5.0,3.0,5.0,4.0,5.0,4.0,40.0,17.0,7.0,18.0,8.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,0.0,6.0,0.0,10.0,10.0,0.0,10.48,16.0,36.0,25.0,35.0,5.0,4.0,5.0,4.0,10.0,10.0,4.0,80.0,6.0,10.0,40.0,60.0,9.0,10.0,18.0,19.0,1.0,10.0,13.0,7.0,35.0,50.0,38.0,35.0,36.0
602,E,4.C,,,F,3.0,2.0,3.0,6.0,12.0,10.0,12.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0.0,14.0,8.0,19.0,7.0,4.0,5.0,5.0,0.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,0.0,10.0,10.0,0.0,8.78,20.0,35.0,17.0,24.0,4.0,4.0,4.0,0.0,6.0,7.0,2.0,120.0,5.0,13.0,60.0,8.0,1.0,14.0,5.0,10.0,5.0,9.0,6.0,8.0,32.0,22.0,30.0,34.0,23.0
603,E,4.C,,,M,3.0,3.0,0.0,3.0,11.0,5.0,12.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,33.0,18.0,7.0,19.0,6.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,10.0,10.0,10.0,10.0,8.69,25.0,43.0,30.0,37.0,4.0,5.0,5.0,5.0,10.0,8.0,3.0,95.0,0.0,12.0,60.0,60.0,4.0,12.0,14.0,19.0,22.0,16.0,12.0,8.0,31.0,45.0,68.0,44.0,46.0
604,E,4.C,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,E,4.C,,,M,3.0,3.0,0.0,1.0,12.0,7.0,12.0,3.0,4.0,6.0,3.0,5.0,5.0,4.0,5.0,37.0,17.0,12.0,17.0,9.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,0.0,10.0,10.0,10.0,8.16,16.0,40.0,34.0,30.0,4.0,5.0,4.0,4.0,10.0,10.0,4.0,120.0,12.0,13.0,60.0,48.0,8.0,9.0,26.0,19.0,11.0,15.0,16.0,13.0,34.0,67.0,49.0,48.0,49.0
606,E,4.C,,,F,3.0,3.0,0.0,6.0,12.0,12.0,12.0,3.0,4.0,6.0,4.0,5.0,5.0,4.0,6.0,24.0,19.0,11.0,23.0,8.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,10.0,10.0,10.0,0.0,7.57,21.0,36.0,35.0,46.0,5.0,5.0,5.0,5.0,10.0,5.0,4.0,140.0,3.0,16.0,60.0,50.0,8.0,12.0,21.0,19.0,10.0,18.0,15.0,13.0,37.0,59.0,47.0,51.0,47.0
607,E,4.C,,,M,3.0,3.0,0.0,1.0,10.0,12.0,12.0,4.0,5.0,6.0,4.0,5.0,5.0,5.0,4.0,43.0,16.0,8.0,19.0,7.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,10.0,10.0,10.0,0.0,7.3,19.0,54.0,45.0,47.0,5.0,5.0,5.0,4.0,10.0,10.0,1.0,150.0,32.0,18.0,60.0,60.0,11.0,16.0,18.0,19.0,11.0,21.0,11.0,19.0,45.0,48.0,49.0,63.0,51.0
608,E,4.C,,,F,3.0,3.0,0.0,0.0,11.0,12.0,12.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,33.0,15.0,11.0,19.0,6.0,4.0,5.0,5.0,5.0,5.0,10.0,6.0,10.0,6.0,10.0,10.0,6.0,0.0,10.0,10.0,0.0,8.39,20.0,39.0,20.0,35.0,5.0,5.0,5.0,5.0,7.0,5.0,1.0,120.0,3.0,14.0,60.0,60.0,18.0,11.0,18.0,14.0,5.0,12.0,12.0,12.0,48.0,50.0,34.0,44.0,41.0
609,E,4.C,,,M,2.0,3.0,0.0,0.0,12.0,12.0,12.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,33.0,18.0,8.0,19.0,6.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,10.0,10.0,10.0,10.0,6.9,19.0,56.0,48.0,48.0,5.0,5.0,5.0,4.0,10.0,10.0,2.0,170.0,27.0,18.0,60.0,60.0,18.0,17.0,17.0,19.0,22.0,23.0,13.0,21.0,57.0,49.0,68.0,68.0,65.0
610,E,4.C,,,M,3.0,2.0,1.0,3.0,8.0,6.0,11.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,28.0,13.0,6.0,15.0,7.0,4.0,5.0,5.0,5.0,5.0,10.0,8.0,10.0,6.0,10.0,10.0,6.0,0.0,10.0,10.0,0.0,9.48,16.0,33.0,20.0,30.0,5.0,5.0,5.0,4.0,10.0,3.0,4.0,100.0,5.0,14.0,60.0,60.0,1.0,5.0,8.0,15.0,4.0,10.0,10.0,9.0,20.0,36.0,37.0,38.0,28.0
611,E,4.C,,,F,3.0,3.0,0.0,5.0,12.0,12.0,12.0,4.0,5.0,6.0,4.0,4.0,5.0,4.0,5.0,30.0,17.0,9.0,18.0,7.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,10.0,10.0,10.0,0.0,8.19,16.0,37.0,33.0,37.0,5.0,4.0,5.0,4.0,10.0,10.0,1.0,125.0,16.0,15.0,60.0,60.0,10.0,12.0,15.0,19.0,10.0,13.0,13.0,15.0,40.0,47.0,47.0,48.0,43.0
612,E,4.C,,,M,3.0,3.0,0.0,11.0,10.0,12.0,12.0,3.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,35.0,17.0,8.0,26.0,6.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,10.0,10.0,10.0,0.0,7.1,19.0,57.0,32.0,37.0,5.0,5.0,5.0,3.0,10.0,7.0,3.0,160.0,27.0,19.0,60.0,60.0,5.0,5.0,19.0,19.0,11.0,18.0,11.0,20.0,23.0,49.0,49.0,61.0,44.0
613,E,4.C,,,M,3.0,2.0,1.0,12.0,11.0,11.0,11.0,4.0,4.0,5.0,3.0,5.0,4.0,3.0,6.0,29.0,12.0,7.0,21.0,7.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,0.0,0.0,10.0,0.0,8.05,21.0,34.0,26.0,42.0,5.0,4.0,5.0,1.0,6.0,10.0,3.0,140.0,26.0,16.0,60.0,60.0,2.0,9.0,12.0,19.0,1.0,15.0,7.0,19.0,25.0,37.0,38.0,56.0,35.0
614,E,4.C,,,F,3.0,3.0,0.0,0.0,12.0,12.0,12.0,4.0,5.0,6.0,3.0,5.0,5.0,5.0,6.0,42.0,17.0,11.0,19.0,8.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,10.0,10.0,10.0,0.0,7.39,23.0,57.0,43.0,46.0,5.0,5.0,5.0,5.0,10.0,10.0,2.0,140.0,25.0,14.0,60.0,60.0,21.0,17.0,24.0,19.0,10.0,23.0,15.0,17.0,60.0,63.0,47.0,61.0,62.0
615,E,4.C,,,F,3.0,3.0,0.0,4.0,11.0,9.0,12.0,3.0,4.0,6.0,4.0,5.0,5.0,5.0,5.0,0.0,13.0,6.0,16.0,6.0,4.0,5.0,5.0,0.0,0.0,10.0,0.0,10.0,6.0,10.0,10.0,6.0,0.0,0.0,10.0,10.0,10.32,14.0,38.0,0.0,26.0,2.0,2.0,1.0,2.0,5.0,4.0,0.0,80.0,0.0,0.0,60.0,30.0,4.0,12.0,1.0,1.0,6.0,1.0,1.0,3.0,33.0,20.0,21.0,20.0,20.0
616,E,4.C,,,M,3.0,3.0,0.0,0.0,12.0,9.0,12.0,3.0,5.0,5.0,3.0,4.0,5.0,3.0,6.0,36.0,15.0,10.0,15.0,3.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,10.0,10.0,10.0,0.0,7.34,23.0,47.0,38.0,41.0,5.0,5.0,5.0,5.0,10.0,10.0,4.0,170.0,15.0,14.0,60.0,60.0,14.0,8.0,12.0,19.0,11.0,20.0,17.0,16.0,39.0,48.0,49.0,58.0,48.0
617,E,4.C,,,M,3.0,3.0,2.0,1.0,10.0,10.0,12.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,27.0,14.0,9.0,18.0,7.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,0.0,0.0,0.0,0.0,9.71,17.0,42.0,19.0,40.0,5.0,5.0,5.0,4.0,10.0,4.0,0.0,100.0,0.0,13.0,60.0,25.0,5.0,6.0,15.0,19.0,1.0,12.0,7.0,6.0,25.0,40.0,38.0,37.0,31.0
618,E,4.C,,,F,3.0,3.0,0.0,0.0,9.0,12.0,12.0,4.0,5.0,6.0,4.0,5.0,4.0,5.0,5.0,27.0,18.0,9.0,19.0,9.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,10.0,10.0,10.0,0.0,8.16,21.0,46.0,31.0,32.0,5.0,5.0,5.0,4.0,10.0,5.0,3.0,130.0,21.0,13.0,60.0,60.0,14.0,14.0,20.0,19.0,10.0,16.0,14.0,17.0,47.0,56.0,47.0,53.0,50.0
619,E,4.C,,,M,3.0,3.0,0.0,4.0,10.0,12.0,11.0,4.0,5.0,6.0,4.0,5.0,4.0,5.0,6.0,29.0,18.0,9.0,15.0,8.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,10.0,10.0,10.0,0.0,7.76,21.0,36.0,33.0,34.0,5.0,4.0,4.0,5.0,10.0,8.0,3.0,140.0,17.0,12.0,60.0,60.0,7.0,19.0,18.0,19.0,11.0,16.0,12.0,15.0,44.0,49.0,49.0,53.0,48.0
620,E,4.C,,,F,3.0,3.0,0.0,0.0,12.0,12.0,12.0,4.0,5.0,6.0,4.0,5.0,5.0,5.0,6.0,39.0,18.0,10.0,18.0,7.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,10.0,10.0,10.0,10.0,7.65,16.0,39.0,33.0,37.0,5.0,4.0,5.0,5.0,40.0,10.0,4.0,140.0,12.0,12.0,60.0,60.0,22.0,21.0,21.0,19.0,23.0,15.0,12.0,16.0,70.0,54.0,68.0,51.0,67.0
621,E,4.C,,,M,3.0,3.0,0.0,2.0,12.0,12.0,12.0,3.0,5.0,6.0,4.0,5.0,5.0,4.0,5.0,30.0,18.0,9.0,19.0,8.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,0.0,10.0,10.0,0.0,8.92,22.0,45.0,19.0,38.0,4.0,3.0,4.0,3.0,3.0,8.0,4.0,120.0,15.0,13.0,60.0,60.0,15.0,15.0,19.0,19.0,5.0,6.0,5.0,13.0,49.0,42.0,42.0,38.0,40.0
622,E,4.C,,,F,3.0,3.0,0.0,0.0,12.0,12.0,12.0,4.0,5.0,6.0,4.0,5.0,5.0,4.0,5.0,23.0,15.0,9.0,15.0,9.0,4.0,5.0,5.0,5.0,5.0,10.0,4.0,10.0,6.0,10.0,10.0,6.0,0.0,10.0,10.0,10.0,8.16,17.0,38.0,28.0,32.0,5.0,4.0,1.0,4.0,7.0,10.0,2.0,120.0,9.0,11.0,60.0,45.0,22.0,14.0,15.0,12.0,11.0,12.0,10.0,12.0,57.0,43.0,40.0,44.0,44.0
623,E,4.A,,,??,3.0,3.0,1.0,0.0,12.0,12.0,12.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,17.0,17.0,9.0,17.0,7.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,0.0,10.0,10.0,10.0,8.06,19.0,35.0,25.0,34.0,5.0,5.0,3.0,4.0,10.0,5.0,3.0,120.0,4.0,15.0,60.0,45.0,18.0,9.0,15.0,19.0,13.0,13.0,9.0,10.0,45.0,42.0,51.0,43.0,43.0
624,E,4.A,,,F,3.0,3.0,0.0,0.0,12.0,12.0,12.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,6.0,4.0,16.0,10.0,13.0,8.0,4.0,5.0,5.0,5.0,5.0,10.0,5.0,10.0,6.0,10.0,0.0,6.0,0.0,10.0,10.0,0.0,8.45,16.0,39.0,24.0,38.0,5.0,5.0,4.0,4.0,10.0,10.0,3.0,130.0,0.0,10.0,60.0,40.0,21.0,14.0,6.0,13.0,1.0,10.0,14.0,7.0,56.0,35.0,28.0,34.0,34.0
625,E,4.A,,,F,3.0,2.0,0.0,2.0,12.0,12.0,12.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,10.0,17.0,10.0,20.0,8.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,10.0,10.0,10.0,10.0,8.06,20.0,45.0,28.0,39.0,4.0,5.0,4.0,3.0,6.0,4.0,3.0,140.0,33.0,14.0,60.0,45.0,10.0,6.0,13.0,19.0,23.0,15.0,10.0,19.0,33.0,40.0,68.0,54.0,48.0
626,E,4.A,,,M,3.0,3.0,0.0,1.0,12.0,5.0,12.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,43.0,11.0,10.0,20.0,4.0,4.0,5.0,5.0,5.0,5.0,10.0,3.0,10.0,6.0,10.0,10.0,6.0,10.0,10.0,10.0,0.0,6.89,22.0,55.0,36.0,40.0,5.0,5.0,5.0,5.0,10.0,10.0,4.0,120.0,20.0,11.0,60.0,60.0,7.0,10.0,14.0,13.0,11.0,22.0,17.0,13.0,32.0,50.0,42.0,57.0,43.0
627,E,4.A,,,M,3.0,3.0,0.0,1.0,12.0,5.0,12.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,39.0,17.0,10.0,20.0,7.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,0.0,10.0,10.0,0.0,8.42,20.0,61.0,37.0,37.0,4.0,5.0,3.0,3.0,10.0,10.0,4.0,140.0,0.0,14.0,30.0,60.0,8.0,15.0,22.0,19.0,5.0,18.0,11.0,9.0,40.0,53.0,42.0,48.0,44.0
628,E,4.A,,,M,3.0,3.0,0.0,0.0,11.0,9.0,12.0,3.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,45.0,15.0,10.0,20.0,7.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,10.0,10.0,10.0,10.0,7.31,21.0,57.0,39.0,41.0,4.0,5.0,5.0,5.0,10.0,10.0,4.0,150.0,20.0,16.0,60.0,20.0,12.0,7.0,22.0,19.0,22.0,22.0,16.0,14.0,35.0,61.0,68.0,58.0,57.0
629,E,4.A,,,M,3.0,2.0,0.0,0.0,8.0,8.0,12.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,37.0,14.0,10.0,20.0,8.0,4.0,5.0,5.0,5.0,5.0,10.0,7.0,10.0,6.0,10.0,10.0,6.0,0.0,10.0,10.0,0.0,8.45,19.0,56.0,27.0,30.0,5.0,5.0,5.0,5.0,10.0,4.0,3.0,130.0,0.0,12.0,60.0,60.0,5.0,9.0,20.0,16.0,5.0,15.0,12.0,10.0,28.0,52.0,39.0,45.0,38.0
630,E,4.A,,,F,3.0,3.0,0.0,0.0,11.0,12.0,12.0,4.0,5.0,6.0,4.0,5.0,5.0,4.0,5.0,4.0,15.0,10.0,17.0,7.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,10.0,10.0,10.0,0.0,9.03,18.0,36.0,16.0,30.0,5.0,5.0,4.0,5.0,5.0,6.0,3.0,80.0,2.0,12.0,60.0,60.0,18.0,14.0,9.0,19.0,10.0,9.0,13.0,9.0,52.0,38.0,47.0,36.0,40.0
631,E,4.A,,,M,2.0,2.0,0.0,2.0,11.0,10.0,8.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,11.0,10.0,8.0,17.0,6.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,0.0,10.0,10.0,0.0,10.19,16.0,15.0,6.0,20.0,5.0,4.0,1.0,0.0,4.0,2.0,4.0,80.0,0.0,5.0,1.0,6.0,1.0,8.0,4.0,19.0,4.0,1.0,1.0,1.0,22.0,22.0,41.0,20.0,21.0
